"time","event"
0.896526706463461,1
4.64315303493491,0
1.75466946429583,1
3.92230220008808,1
1.15862525320927,1
0.104613888651881,1
0.0254477399668556,1
1.62947369490095,1
4.64315303493491,0
1.80990374241229,1
1.79825725305624,1
4.64315303493491,0
0.475524050109162,1
0.161587517975622,1
0.147154955788395,0
2.81295444523442,0
1.97753500888082,1
1.28572780957999,1
1.4708786958361,1
3.14607413259465,1
1.22738746289232,1
3.71951155843871,0
0.397633447664249,1
1.05431765043836,1
4.64315303493491,0
4.64315303493491,0
0.938293660110475,1
0.522934396405512,1
3.17302197706575,0
0.364638059008259,1
4.64315303493491,0
4.64315303493491,0
1.02255074046532,1
1.77206234146796,1
2.03525858069012,0
3.78861852280392,1
1.51332943182408,1
3.07666275993555,1
4.64315303493491,0
3.69748765746556,1
1.65710005675036,0
1.99465711250632,1
4.64315303493491,0
0.0604067680115511,1
0.112643588970236,1
0.741390087442318,1
0.196981063548508,1
1.32712742302492,1
3.12956491166248,0
0.0915994311093049,1
4.64315303493491,0
1.71589285604719,1
4.64315303493491,0
4.64315303493491,0
4.64315303493491,0
1.87946458353389,0
4.64315303493491,0
0.181632478272716,0
0.0259164427115814,1
1.74232676904863,0
1.92534136720786,1
1.53581464407868,0
1.1595859725022,1
1.3485915940553,1
1.43654321111277,1
2.9322852171311,1
2.27900793506897,1
2.86302181668981,1
2.28784724754221,0
4.64315303493491,0
1.72087503888751,1
4.61969171747727,1
0.509284457758742,1
3.8671262771636,1
2.28446764121985,1
0.302924776025477,1
3.41172004907776,1
1.41875429211737,1
2.06884656208849,1
2.86967931856333,1
0.268643537106215,1
1.86861501121493,1
1.01501937501503,1
4.64315303493491,0
4.64315303493491,0
0.651708484207897,1
4.64315303493491,0
4.46858628423746,1
3.28576436291017,1
0.949064088804572,1
3.18434010664476,1
1.08489560704638,1
1.13334833243491,1
0.808171575125407,1
0.295280674725554,1
4.08187241916868,1
0.0873491585987112,1
4.26410983814121,1
0.59943936219991,1
4.34497588547453,1
4.64315303493491,0
4.16419004612769,1
0.309247572649317,1
2.77044507215691,1
1.27093838585996,1
1.48143462130938,1
2.73529206816764,1
2.57913715770536,0
4.30040196140832,1
0.719805897759937,1
4.64315303493491,0
1.2626512625979,1
1.98016499588022,1
0.887536926269647,0
0.817532061563107,1
4.64315303493491,0
0.0997751434165691,1
1.29248045289098,1
0.67993988674636,1
0.563967277658729,1
2.2188452904444,1
0.179124534848794,1
4.1357807353399,1
0.570005381067065,1
0.408840877086077,0
1.57437821564097,1
3.97348102431023,1
0.261552518203082,1
1.76958133640321,1
2.51061728532165,1
0.912320333015214,1
1.56455368287088,1
0.893870732009285,1
2.48128529441243,1
1.33616738186429,1
1.23712063159893,0
0.819472139563506,0
2.90753144106196,1
4.64315303493491,0
1.773062993406,1
1.77726705635159,1
2.32441351265713,0
0.047890361832511,1
2.5834070187817,0
1.42020139355776,1
0.503023130254756,1
0.129309343835152,1
0.796733799934527,1
0.953167486901401,1
0.120302931352079,1
1.92333202729072,1
0.283738276289154,1
3.19082060835458,1
0.213437799980251,1
0.248706899311649,0
0.424383844381732,1
2.73717373101097,1
0.913745748782741,1
1.25251880894047,0
0.84976411366151,1
2.98076253340291,0
0.782060026084668,0
1.09223896403506,1
1.19733114056455,1
2.00521579249822,1
4.389677279103,1
2.16265997560841,1
2.41006263589766,0
0.522272699523126,1
1.81322993774219,1
4.00547265836957,0
3.55478536841137,1
0.975235701535192,1
2.85629307553548,1
3.04671041682237,1
4.64315303493491,0
0.124139874530349,1
2.22408881325552,0
0.150578937225354,1
4.09300986868502,1
0.417462037515986,1
1.04448915061832,1
0.513376172587419,1
4.64315303493491,0
0.557247443530572,1
1.00307047132686,1
2.12862282678859,1
0.491823021913167,1
4.64315303493491,0
0.436865449803377,1
3.37568328222954,1
2.67043585611351,1
1.80448822851256,1
2.22122804079475,0
0.786063840718866,1
0.404552150861999,1
2.03617010174045,0
0.207545830256339,1
2.25193961493713,1
1.34295909324224,1
0.857838886491601,1
0.300739562323064,0
2.05546795248586,1
4.64315303493491,0
2.00443702938445,1
2.42827316935764,1
0.194017400877838,1
1.44801274548053,1
4.64315303493491,0
2.90899354583192,1
3.088649933556,1
2.47485433708207,1
1.10846994554258,1
0.875230223377815,1
3.82317388327101,1
1.2591712022427,1
4.64315303493491,0
1.41577389299029,1
3.56196965279888,1
1.06466607433704,1
3.79275365434784,0
2.8670212627053,1
3.84986026998739,1
1.94284110882315,0
0.752415018012934,1
0.0200999523373679,1
4.27056548800963,1
0.718998711069287,1
1.10478277314792,1
0.593272451070854,0
4.64315303493491,0
0.0436155035894208,1
4.64315303493491,0
1.01304403106009,1
0.111072148391692,1
1.42541027710545,1
2.08276786320534,1
0.762329017561924,1
0.567196627870968,1
4.64315303493491,0
4.64315303493491,0
1.46053584071933,1
3.26308338522514,1
1.11750959688357,1
0.102136600413177,1
4.54202550849796,1
4.49459925244168,0
0.355734453677558,1
3.06371549898762,1
4.64315303493491,0
0.628849814300862,1
0.368735615234543,0
0.517710577677337,0
2.81062583657883,1
1.37176738746147,1
3.3194624058029,1
4.64315303493491,0
4.64315303493491,0
2.44830314840756,1
0.442606723161284,1
1.43378729382467,1
0.560947880620561,1
3.95120885437105,0
1.91105414369767,1
3.75706400265123,0
1.28574241350242,0
4.64315303493491,0
1.10790067535379,1
0.993352989963308,1
0.501359365302197,1
3.67923428796561,0
4.64315303493491,0
1.10111411840422,0
2.68363245295088,1
0.0132259277163698,1
0.68926501875577,0
0.143232307455106,1
4.27363955650784,1
0.210513242470266,1
0.520334929882668,1
2.45602425422048,1
0.217469757595212,1
0.905361746919054,1
4.64315303493491,0
4.64315303493491,0
2.26443826159167,1
3.82518379765589,0
0.850898825092765,1
0.00819525171880427,1
0.392960576107889,1
0.847456421436882,1
0.735957490192744,1
2.61519280430251,0
0.635355499368532,1
4.64315303493491,0
1.07957427587835,1
2.84443185256866,1
1.23041879724961,1
3.15275248355319,1
0.174715982130102,1
3.90197357856122,1
3.88012816483692,0
4.01317159336905,1
1.82310661558984,1
2.32618764601627,1
1.39150057881237,1
0.299961062006604,0
3.1539462429309,0
0.261169637647472,1
4.64315303493491,0
0.953214209428251,1
3.83298538337601,1
1.37209808920532,1
1.9005988976771,1
2.74899065248257,1
0.482668455541303,1
4.64315303493491,0
4.64315303493491,0
4.64315303493491,0
0.735058405524408,1
0.4240687119284,1
4.15986799667425,0
1.5522098702016,0
4.64315303493491,0
2.79162964245155,1
4.64315303493491,0
3.24752655100237,0
1.55983564812114,1
2.61413796474711,1
3.64702082976285,1
3.81676905118397,1
4.5886945693966,1
1.24715638300688,1
0.344210365137076,1
0.860886246801852,1
0.495703321075939,1
2.10153542870391,1
1.56398448946317,1
2.43642387649674,1
0.822199674996522,0
4.64315303493491,0
0.522714963984471,1
2.73091502116604,0
0.193605910777298,1
2.38162790493892,1
0.50399864408094,1
3.68433148695567,1
4.64315303493491,0
1.20497214971994,1
4.64315303493491,0
4.64315303493491,0
0.328058059408225,1
0.274512708940082,1
0.256246980822418,0
0.94296090059048,1
1.78804075036029,1
2.59406365905014,1
1.48179582604395,1
3.29401553964446,0
3.53885169773564,1
1.0336039144986,1
1.967578123761,1
0.216689481379396,0
0.145080237178537,1
0.846711637475626,1
1.95719277292067,1
0.00450868794446569,1
4.64315303493491,0
2.86049657464355,1
1.04484296341119,1
0.296361329743222,1
0.00262196202543645,0
4.64315303493491,0
3.36831457153976,1
1.97439549012667,1
2.10484920798783,1
0.0517197407625027,0
0.367793795923703,1
1.89163502930754,1
0.465573700352591,1
2.73261251402334,1
0.827845086148199,1
4.64315303493491,0
4.64315303493491,0
1.51220222153152,1
2.3451176923825,1
4.64315303493491,0
2.7147709122334,0
1.61374552451263,1
0.0838042584495462,1
4.3486661432502,1
0.996008604220749,1
0.231101134628931,1
2.01470924737462,0
1.6941656723761,1
4.64315303493491,0
4.64315303493491,0
0.204657915524988,1
3.86212867102063,1
0.410277598147933,1
2.06013132075527,1
2.03070602729824,1
2.63815642086231,0
1.99835497676662,1
1.30699511617338,0
0.793825101502595,1
0.517668678608111,1
1.18654549001301,1
0.887024872535664,1
2.18660172142834,1
2.47429978003558,1
3.70035993162919,1
3.9477041912341,1
4.64315303493491,0
0.0551413375823037,0
0.38368366077503,1
2.07341966251063,1
0.972342129461154,0
1.08453115815545,1
2.30745330126755,0
2.21788899491571,0
2.39429007238773,1
4.42927840029711,1
0.0087721394419875,1
4.64315303493491,0
1.47658605698783,1
1.03428936137475,1
0.569791690517025,0
3.38886672713401,1
1.24690688460267,1
4.64315303493491,0
1.65389041166771,1
2.81158071703934,1
4.64315303493491,0
3.88059463057983,1
1.75388938923569,1
4.64315303493491,0
0.558168940283872,1
0.608731760562883,1
1.12047279797935,1
1.94128786202266,1
1.80022354384464,1
4.64315303493491,0
0.862227573654221,1
2.42277836448608,1
1.53938534351199,1
1.82196360758019,1
1.86701781778274,1
3.69348846878272,1
0.829973592183465,0
4.64315303493491,0
0.388385397354824,1
4.64315303493491,0
0.922437640747706,1
