"time","event"
1.95275454003243,1
1.68667659478642,1
2.72290767978856,0
0.56901354679174,0
0.78094711472944,1
1.40627996078335,1
2.72290767978856,0
1.19906882568659,1
0.615999727954162,1
1.97954302276382,1
0.176051995712946,1
0.433606457849361,0
2.26072404253057,1
0.526662355675871,0
0.759116229663789,1
2.72290767978856,0
0.728049298048891,1
0.386329521681649,0
0.702885098054541,1
0.845087257952249,0
2.72290767978856,0
2.72290767978856,0
0.107856120032172,1
2.72290767978856,0
0.59521068153678,0
2.72290767978856,0
1.65320602340165,1
2.72290767978856,0
2.4677337191024,1
2.72290767978856,0
1.26084712806822,1
1.2842596839769,0
0.715711068081945,1
0.419773014051091,0
1.61307807951261,0
0.361131745566066,1
0.398372221912075,1
0.106127830379011,1
2.66529645622705,0
1.93138701579106,1
0.153141564396753,1
0.458057156998257,1
1.19985599535309,1
1.32127179500394,1
2.72290767978856,0
0.955215311514188,1
0.019032185874703,1
2.27202292788567,1
1.99880028639336,0
1.8262787697866,1
0.250944131065489,0
1.48879817871289,1
2.72290767978856,0
0.388300464583106,1
2.72290767978856,0
2.72290767978856,0
0.773728963012542,0
0.96081857218293,1
2.72290767978856,0
2.72290767978856,0
2.72290767978856,0
2.69850934863424,1
2.72290767978856,0
1.42128416985372,1
1.84445278032695,0
2.53743951062587,1
2.488083475047,1
0.844435113166044,0
2.72290767978856,0
2.72290767978856,0
0.607639689128804,0
2.72290767978856,0
0.319848326809732,0
1.54254675108788,1
0.12652131454722,1
0.322251136022011,0
1.7232010055295,1
0.579927216547209,0
1.6736470196561,0
2.72290767978856,0
2.24778405455885,1
1.72319212598822,1
1.71353818787905,1
2.44126667133814,0
1.64213039235166,1
1.79627762123271,1
2.49579776331505,1
0.0347099069542697,0
2.72290767978856,0
0.143776207134349,1
2.49968419618843,1
1.32624234985086,1
2.72290767978856,0
2.42754575955291,1
0.303002655081621,1
1.8752166248329,1
2.72290767978856,0
2.22137320573354,1
1.84697476399057,1
0.459053607785856,1
2.15734199035133,1
0.107083718227724,0
2.47865364241478,0
2.72290767978856,0
1.13313886956311,1
2.72290767978856,0
0.248495055201711,0
2.0632446538672,1
0.932002027097389,1
2.72290767978856,0
0.347515242545878,1
1.22189199725207,1
0.733586929638029,1
2.72290767978856,0
2.72290767978856,0
0.0864254211732264,1
0.0561830315685432,1
1.53937337619861,1
0.168434040133487,1
2.39173447090978,0
2.01199218206862,0
0.789506699188884,1
2.72290767978856,0
2.72290767978856,0
2.72290767978856,0
0.446827998006569,1
0.956652657467946,1
0.743009238083491,0
1.28531149466194,1
0.811062311161483,1
2.72290767978856,0
1.61814549285134,0
0.891708341001639,0
0.521253192449175,0
0.913426763881616,0
1.22291802117734,1
0.779613701083329,0
0.296909934663759,1
0.875961997318617,1
1.71523168629581,1
2.72290767978856,0
0.0508680236974964,1
2.72290767978856,0
0.547027047332981,0
2.72290767978856,0
2.22704808323279,0
0.45746383002812,0
0.0749557787603325,0
0.927352976135545,1
1.92315404506708,1
2.56450832962517e-05,1
0.58621734281843,0
1.16333894885062,1
2.4811181657135,1
0.918822378449034,1
1.49198492178058,1
0.626665702891443,0
1.52278945419388,1
0.305094343313246,0
2.72290767978856,0
0.314980835879236,1
2.02119858571712,0
2.04509340552756,1
1.08031751083594,0
0.402343560348154,1
0.0322632128654787,1
0.514376576370226,0
0.822731145281328,0
2.72290767978856,0
2.34032465590037,1
0.00290852127312336,1
2.6365805076852,1
1.00120771156485,1
2.72290767978856,0
2.30888268712032,1
0.00139597614976115,1
0.385114632673449,1
0.600984291310666,0
0.369586331457484,1
0.780640759079958,0
2.72290767978856,0
1.61773870246329,1
1.81817808464938,1
2.72290767978856,0
0.769041781094337,1
1.31871287185232,1
2.72290767978856,0
0.0966206157308484,1
0.092377004715741,0
1.00008876519804,1
1.27088758599375,1
0.948633793798787,1
0.938438625681895,0
0.144732633099509,1
2.72290767978856,0
1.40583152835603,1
0.588914512808236,1
2.72290767978856,0
0.381869408143822,0
1.22832400869445,1
0.0267508798237148,1
2.72290767978856,0
1.37477111763757,0
2.72290767978856,0
1.9629358705188,1
1.71836154239515,1
0.101343872807747,1
1.62822338672676,1
2.72290767978856,0
1.91689284324535,0
2.30685339706995,0
0.457418743376234,0
2.72290767978856,0
2.36631152424427,0
2.19174410980661,0
2.72290767978856,0
1.67120509545664,0
0.851419125741524,1
0.198797443214371,1
1.12872574989716,1
0.436659317934093,1
2.72290767978856,0
1.02019075912777,1
2.24654601508053,1
1.00989495213928,1
0.381271941683604,1
2.72290767978856,0
2.33033232103945,0
1.2690445858425,1
2.72290767978856,0
1.25314029584554,0
2.72290767978856,0
0.47537434798883,1
2.72290767978856,0
2.72290767978856,0
2.72290767978856,0
2.72290767978856,0
0.804341264553679,1
1.61937005904171,1
2.72290767978856,0
0.184637789695136,1
2.72290767978856,0
0.803156300031947,0
1.7556636321685,1
2.72290767978856,0
2.72290767978856,0
2.00537986596978,1
0.343181710041293,1
0.756047252142529,0
0.25877703554669,1
2.72290767978856,0
0.506626298911025,0
2.10019510358879,1
2.72290767978856,0
2.72290767978856,0
2.23327204785904,0
2.72290767978856,0
1.65126827199259,0
2.42341645466461,1
0.129474469704315,1
1.91701833583435,1
1.93705194881245,1
0.308502290208022,1
0.475232950730246,1
0.123429499444014,1
1.19797418909714,1
0.107010832664047,1
1.80757292213171,1
1.05057435392007,0
2.07587651914675,1
0.58567197299722,0
2.72290767978856,0
0.38227676634361,0
0.27916388290032,1
2.72290767978856,0
0.499178653019278,0
1.07629617185452,1
0.014064938722378,0
1.13023187622077,1
0.698224454432101,0
0.483568549803456,0
0.861997494753771,1
0.433865034431258,0
0.0863738787874188,1
2.72290767978856,0
0.0410112432218152,0
1.89246968917278,1
2.72290767978856,0
1.52844719284881,1
1.23095708811793,0
0.323027720784629,1
2.14166825455648,0
2.72290767978856,0
0.381106024671639,1
0.468953496261424,0
2.72290767978856,0
2.72290767978856,0
0.151352227048366,0
1.5133032268512,1
0.0532089314200209,1
1.59926051269985,1
2.72290767978856,0
0.00308015506477794,1
2.72290767978856,0
0.664620833908296,1
2.04248092803639,1
2.72290767978856,0
0.311639956277733,1
0.101141926655678,1
1.82165145985561,1
0.704857718662989,1
2.72290767978856,0
0.0319797313648631,1
1.5336336872238,0
1.00628399510659,0
1.31340785586056,1
2.47111150322068,0
1.38679073996234,1
2.72290767978856,0
2.13017341493444,1
0.893013873563802,1
0.429161179306671,0
0.301119004670947,1
0.729021313587434,1
0.219515938035364,0
1.23721215734685,1
1.1769425484702,1
1.04937147668329,1
1.9046348176781,1
2.72290767978856,0
2.72290767978856,0
0.473684588233029,1
0.937724005706036,1
2.72290767978856,0
0.758336285795681,1
2.72290767978856,0
1.88563441764896,1
1.13658438626079,1
2.72290767978856,0
2.72290767978856,0
2.72290767978856,0
0.223846451615677,0
1.44741329851244,1
2.72290767978856,0
0.0989804124025893,1
0.882287122423561,0
0.444376729318507,0
0.222420452083168,0
1.31500348036438,1
1.77534647174657,1
2.72290767978856,0
1.12174334718851,1
0.485912025566504,1
0.772297526725716,1
2.72290767978856,0
0.942043730649725,1
0.150671009063257,1
0.633102844206687,1
0.243278103092924,1
2.72290767978856,0
2.72290767978856,0
2.22438015910743,0
2.72290767978856,0
2.72290767978856,0
0.768730796317774,0
2.72290767978856,0
