"time","event"
1.0284513323077,1
5.89535231320406,1
2.59542110618399,1
2.71960598183613,1
2.67828987901638,1
2.79600228645783,1
3.54394790995057,1
1.58050803813294,1
5.04141207665207,1
3.03443959726591,1
6.10742604128578,0
2.22427782298217,0
0.857248226155946,1
1.74689528778399,1
0.982752660255963,1
2.52044741759209,1
0.554577069661394,1
3.35047621943918,1
1.84348763288476,1
6.10742604128578,0
1.46253557001277,1
1.08016629898863,1
3.43404883370127,1
0.175060047470491,1
2.06122816969545,1
3.80466507960911,1
0.737288267437872,1
2.37884419061154,1
1.42375734319097,0
1.64328264416296,1
0.623392587738159,1
5.99249882587631,1
6.10742604128578,0
0.108956918418331,1
4.22098225402949,1
1.1214220983731,1
4.60245030713358,1
3.27174728811041,1
4.34883013626847,1
0.659892330865992,1
3.0255832645233,1
6.10742604128578,0
3.14685875150955,1
0.129959886356894,1
1.22752899820172,1
6.10742604128578,0
0.227137161166483,1
0.568366429384389,1
6.10742604128578,0
4.67222092497024,1
3.33622674782114,1
3.44130854597037,1
0.44106702332019,1
0.767224261636945,1
1.62181535469195,0
0.927329236881907,1
5.70865163976035,1
1.26413655291336,1
1.0928632833093,1
2.05631742028088,1
3.36868823728571,1
3.59007018786162,1
2.76202118888966,1
3.69205026033174,1
1.79410693211299,1
1.64339759214014,1
0.100366062208918,1
3.9366779871292,1
3.5002463699217,1
2.04409920706641,1
0.338472168619831,1
2.53538650283907,1
0.553262404113766,1
0.330505480217105,1
2.02176398327086,1
0.506948968189611,1
0.64752334744568,1
4.25980583084106,1
0.311579848124473,1
1.27203281663657,1
2.20394414398183,1
0.41332863858047,1
2.80246363408672,1
6.10742604128578,0
2.8301077644766,1
0.839833555687656,1
5.0486004445136,1
0.472802055016335,1
2.00277159611339,1
6.10742604128578,0
0.493587367222559,1
6.10742604128578,0
2.44916143910393,1
0.523259272758326,1
0.279424950457393,1
6.10742604128578,0
2.45857850117863,1
0.786611565480139,1
1.40695563607794,1
1.08125850525479,1
1.86065251052412,1
1.30609847347093,1
4.86474414448277,1
0.256354129468479,1
0.0340915182594462,1
1.5213844365357,1
1.52101581057392,1
2.84604214022674,1
3.16542176021912,1
3.38155138829478,1
2.52151535618135,0
0.0099652124162669,0
3.31486452032522,1
0.579047518802938,0
2.41090921501422,1
1.06850291436944,1
0.865601102242847,1
1.76653647099971,1
6.10742604128578,0
0.953947082583095,1
1.74093526148262,1
0.81234026660019,1
0.550016058638333,1
0.226013618818948,1
1.83199979737855,1
0.718143133024152,1
4.320812090174,1
4.29355576836314,0
2.15149421783916,1
0.706334712912124,1
6.10742604128578,0
2.72623984958786,1
3.24690456029478,0
0.416107072090875,1
2.16438265166842,1
3.28644083502234,1
1.61921711671658,1
6.10742604128578,0
0.138760304674979,1
0.940055951995743,1
0.487912738983622,0
2.87957453813924,1
3.35665383263752,1
0.53064761680415,1
0.375234780304966,1
1.03736100645996,1
2.07692393235231,1
6.10742604128578,0
4.61553929071012,1
0.754290513621463,1
5.05446914011235,1
1.47960447764436,1
5.59986943310622,1
1.72894955582027,1
0.0891196744461104,1
0.653716925650704,1
6.1031746839867,1
0.414545375612528,1
6.10742604128578,0
3.06299259444046,0
6.10742604128578,0
1.92879883961245,1
3.40175229442058,0
0.834596072970577,1
0.0232348243510317,1
6.10742604128578,0
1.39858334500498,1
6.10742604128578,0
1.93536905346368,0
1.08027023137955,1
1.57817044798597,1
3.75348007216086,1
5.82800810301837,1
3.62362224587795,1
0.88434131072824,1
2.55576261689953,1
1.43653642346616,0
2.12341892180005,1
1.09511975063774,1
6.10742604128578,0
4.44613351750245,1
0.998531851692493,0
2.92420683885201,1
6.10742604128578,0
3.07453275830169,1
2.22818495851046,1
0.522492575510593,1
5.25349743679216,1
2.26015060428317,0
0.137940853546026,1
1.44262993205372,1
5.03280515624346,0
1.12555051261254,1
1.92045742307996,1
1.63500262863027,0
6.10742604128578,0
0.306972110325633,1
6.10742604128578,0
1.68079289777075,1
1.13143312785192,0
0.51581258514038,1
2.62328093012182,1
0.00796317477986978,1
2.07024652861016,1
0.531685413700812,1
2.03308756354577,1
3.49094966982668,1
1.4293890810193,1
1.20718059960382,1
4.43226055213893,1
3.25672343399165,1
2.6497728617287,1
0.39978847429867,1
2.06624124134923,1
3.00923517456285,1
1.04495232632479,1
1.76617981862463,1
0.0932246238738347,1
6.10742604128578,0
0.195940542503266,1
1.66328192753833,1
0.691380713279936,0
0.846792205562674,1
1.54204340559447,1
6.10742604128578,0
0.547590149129082,1
0.309899889714399,1
2.098567469314,1
3.73370624587302,1
1.83074300082991,1
0.580038831861351,1
6.10742604128578,0
0.906858672634625,1
0.832375028561001,1
0.272876327057698,1
2.21838917406262,1
2.64483253618503,1
2.71651192735458,0
2.75280966063162,1
6.10742604128578,0
3.47404953274345,1
4.6081876880723,1
0.947308925241244,1
4.45807459776957,1
0.505384654239168,1
0.495769917798676,1
3.05058321194006,0
0.582258460910014,0
6.10742604128578,0
1.11282518931508,1
6.10742604128578,0
1.87378207932411,1
0.513187975498054,1
6.10742604128578,0
1.90229912384533,0
0.421772766686992,1
1.69089183363201,1
4.00317011857587,1
0.00972235889854651,1
6.10742604128578,0
0.0691851355426281,1
2.29494489949709,0
1.0223104370894,1
2.87941744316411,1
4.39622295482683,1
3.08780658177672,1
1.32632113978654,1
1.81897514508585,1
1.39222436239705,1
6.10742604128578,0
2.17598008228321,0
3.89882811028412,1
4.68296541773857,0
6.10742604128578,0
0.334756622600319,1
0.897093620563942,1
5.45648723843444,1
6.10742604128578,0
6.10742604128578,0
3.86534955090249,1
4.4574024881742,1
0.216772412706487,1
2.74752346486942,1
6.10742604128578,0
0.315491896000724,0
5.66076528496447,1
6.04910982413049,1
6.10742604128578,0
0.290505629886165,1
1.13101300100996,0
2.28941092205078,1
3.93336040013736,1
2.50166299961538,1
1.2603643980321,1
0.451519993808659,1
2.58558269194748,1
0.883160221954669,1
0.437818871723394,1
1.53378630385615,1
4.36017790413755,0
0.380651471310158,1
0.0656952865187869,1
0.015891932764926,1
6.10742604128578,0
1.96544663910582,1
0.364578776646605,1
3.46137062762329,1
4.32389374778461,1
0.0522151236094617,1
1.68808125258408,1
1.03417350052857,1
6.10742604128578,0
1.18633798600452,1
2.50864547850415,1
0.0163106939216017,0
2.67284817233281,1
4.38612785957325,1
1.30773887059951,1
0.0139335300811044,1
1.97830288249524,1
1.86906232415476,1
0.307771268975379,0
0.296756174358048,1
1.88407855783465,1
0.446694123818607,1
4.02885345198396,1
2.50548225300191,1
1.46890509645085,1
1.5804024045265,1
2.92021242849039,1
2.78254366928066,1
6.10742604128578,0
0.233449184505306,1
0.165076980076964,1
0.0944757797416998,1
2.29493623299766,1
2.15081937789982,1
2.0655779615651,0
4.5442110262457,1
4.14527107625702,1
3.6498786874439,0
6.10742604128578,0
0.338563318426075,1
1.33894838094159,0
0.834220135826874,1
2.13113403453016,1
